file	coding
021A-C0897X0853XX-AAZZP0-2nd-ABZZP0_085301_FM5_1__WANT-YOU__4868-3925	0
021A-C0897X0853XX-AAZZP0-2nd-ABZZP0_085301_FM5_1__WHAT-YOU__138-4225	0
021A-C0897X0853XX-AAZZP0-2nd-ABZZP0_085301_FM5_1__WHAT-YOU__1752-9625	0
021A-C0897X0853XX-AAZZP0-2nd-ABZZP0_085301_FM5_1__WHAT-YOU__2801-5725	0
021A-C0897X0853XX-AAZZP0-2nd-ABZZP0_085301_FM5_1__WHAT-YOU__5081-4625	0
021A-C0897X0853XX-AAZZP0-2nd-ABZZP0_085301_FM5_1__WHAT-YOU__548-0125	0
021A-C0897X0857XX-AAZZP0_085701_FMB_1__BUT-YOU__1024-505	0
021A-C0897X0857XX-AAZZP0_085701_FMB_1__THAT-YOU__1935-41761295	0
021A-C0897X0857XX-ABZZP0_085702_FMC_1__BUT-YOU__1422-9025	0
021A-C0897X0857XX-ABZZP0_085702_FMC_1__IT-YOU__1215-7525	0
021A-C0897X0857XX-ABZZP0_085702_FMC_1__THAT-YOU__1259-7325	0
021A-C0897X0857XX-ABZZP0_085702_FMC_1__THAT-YOU__292-9325	0
021A-C0897X0857XX-ABZZP0_085702_FMC_1__WHAT-YOU__1027-3825	0
021A-C0897X0857XX-ABZZP0_085702_FMC_1__WHAT-YOU__2365-2325	0
021A-C0897X0857XX-ABZZP0_085702_FMC_1__WHAT-YOU__986-9625	0
021A-C0897X0858XX-AAZZP0_085801_FUE_1__BUT-YOU__1027-55668917	0
021A-C0897X0858XX-AAZZP0_085801_FUE_1__BUT-YOU__531-096259076	0
021A-C0897X0858XX-AAZZP0_085801_FUE_1__THAT-YOU__1023-28668917	0
021A-C0897X0858XX-AAZZP0_085801_FUE_1__THAT-YOU__826-396689174	0
021A-C0897X0858XX-AAZZP0_085801_FUE_1__WHAT-YOU__1460-865	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__GOT-YOU__3792-7825	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__THAT-YOU__2388-2425	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__THAT-YOU__2798-6725	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__THAT-YOU__2851-0125	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__THAT-YOU__4293-3025	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__THAT-YOU__4409-3525	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__THAT-YOU__5196-9425	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__WHAT-YOU__2876-9325	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__WHAT-YOU__2878-2025	0
021A-C0897X0858XX-AAZZP0-2nd-ABZZP0_085802_FUF_1__WHAT-YOU__5071-6825	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__GET-YOU__1200-01782817	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__INTEREST-YOU__1260-66782817	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__THAT-YOU__1087-41782817	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__THAT-YOU__1264-03782817	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__THAT-YOU__1509-84782817	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__THAT-YOU__250-705	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__THAT-YOU__4-605	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__WHAT-YOU__20-285	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__WHAT-YOU__416-085	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__WHAT-YOU__522-095	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__WHAT-YOU__522-665	0
021A-C0897X0859XX-AAZZP0_085901_FMD_1__WHAT-YOU__937-07645787	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__BUT-YOU__2771-6025	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__LET-YOU__4101-2925	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__OUT-YOU__1022-6925	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__RIGHT-YOU__3219-8025	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__RIGHT-YOU__3582-8325	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__THAT-YOU__2501-1625	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__THAT-YOU__289-3925	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__THAT-YOU__3829-2225	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__THAT-YOU__4300-1225	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__THAT-YOU__449-6325	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__THAT-YOU__5607-3325	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__THAT-YOU__5619-6925	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__WANT-YOU__3762-3325	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__WANT-YOU__4325-3425	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__WHAT-YOU__3430-9725	0
021A-C0897X0860XX-AAZZP0-2nd-ABZZP0_086001_FME_1__WHAT-YOU__3588-7425	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__BUT-YOU__1588-1025	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__BUT-YOU__1920-6025	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__BUT-YOU__2389-6125	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__BUT-YOU__964-9225	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__IT-YOU__1580-4325	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__IT-YOU__2002-1925	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__IT-YOU__2163-0225	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__IT-YOU__959-2725	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__THAT-YOU__1010-6525	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__THAT-YOU__1038-4025	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__THAT-YOU__1166-4525	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__THAT-YOU__1839-1525	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__THAT-YOU__2019-3925	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__THAT-YOU__2047-1925	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__THAT-YOU__2254-8625	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__THAT-YOU__2329-5625	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__THAT-YOU__2745-8425	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__WHAT-YOU__1827-1125	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__WHAT-YOU__1843-6025	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__WHAT-YOU__2000-5525	0
021A-C0897X0861XX-AAZZP0_086101_FMF_1__WHAT-YOU__2395-7725	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__BET-YOU__3159-4325	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__BIT-YOU__525-3925	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__BUT-YOU__246-8725	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__BUT-YOU__538-9025	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__PUT-YOU__5226-2825	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__1443-0225	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__1801-0225	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__3538-2425	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__3579-0625	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__4752-2125	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__4892-0925	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__4900-7025	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__5117-9725	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__830-7025	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__893-9125	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__THAT-YOU__951-3925	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__WANT-YOU__4130-8325	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__WANT-YOU__5021-1125	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__WHAT-YOU__2546-1925	0
021A-C0897X0862XX-AAZZP0-2nd-ABZZP0_086201_FMG_1__WHAT-YOU__5110-5525	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__BUT-YOU__1717-4725	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__BUT-YOU__2501-8825	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__IT-YOU__2488-2825	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__OUT-YOU__2487-3925	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__THAT-YOU__2070-1225	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__WANT-YOU__2524-5625	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__WANT-YOU__2567-5625	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__WANT-YOU__2569-1525	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__WANT-YOU__2572-4125	0
021A-C0897X0863XX-AAZZP0_086301_FMH_1__WANT-YOU__2826-3225	0
021A-C0897X0863XX-ABZZP0_086302_FMJ_1__BUT-YOU__2281-5725	0
021A-C0897X0863XX-ABZZP0_086302_FMJ_1__FACT-YOU__1377-9125	0
021A-C0897X0863XX-ABZZP0_086302_FMJ_1__GOT-YOU__1120-0525	0
021A-C0897X0863XX-ABZZP0_086302_FMJ_1__THAT-YOU__1518-2925	0
021A-C0897X0863XX-ABZZP0_086302_FMJ_1__THAT-YOU__835-7425	0
021A-C0897X0863XX-ABZZP0_086302_FMJ_1__WHAT-YOU__874-1425	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__BUT-YOU__1679-46005749	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__BUT-YOU__2107-81005749	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__LET-YOU__1967-09005749	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__RIGHT-YOU__1827-62005749	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__THAT-YOU__11-705	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__THAT-YOU__113-775	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__THAT-YOU__140-575	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__THAT-YOU__2336-07005749	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__THAT-YOU__2575-35005749	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__THAT-YOU__427-135	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__THAT-YOU__737-685	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__THAT-YOU__822-375	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__WHAT-YOU__1055-575	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__WHAT-YOU__1064-935	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__WHAT-YOU__2519-45005749	0
021A-C0897X0864XX-AAZZP0_086401_FMK_1__WHAT-YOU__839-425	0
021A-C0897X0869XX-ABZZP0_086902_KND_1__BUT-YOU__217-2825	0
021A-C0897X0869XX-ABZZP0_086902_KND_1__NOT-YOU__1841-7625	0
021A-C0897X0869XX-ABZZP0_086902_KND_1__SET-YOU__2286-3725	0
021A-C0897X0869XX-ABZZP0_086902_KND_1__THAT-YOU__240-0125	0
021A-C0897X0869XX-ABZZP0_086902_KND_1__WHAT-YOU__1109-7425	0
021A-C0897X0869XX-ABZZP0_086902_KND_1__WHAT-YOU__850-0225	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__BUT-YOU__1178-0725	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__BUT-YOU__2297-7625	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__BUT-YOU__3936-2325	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__BUT-YOU__5320-8225	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__IT-YOU__4324-4825	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__JUST-YOU__1128-0525	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__LOT-YOU__5576-7825	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__MIGHT-YOU__4647-9825	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__RIGHT-YOU__689-3725	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__THAT-YOU__1549-7025	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__THAT-YOU__2361-8525	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__THAT-YOU__2975-2225	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__THAT-YOU__3035-4925	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__THAT-YOU__330-3025	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__THAT-YOU__3847-5625	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__THAT-YOU__4160-8625	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__THAT-YOU__899-2725	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__WHAT-YOU__1521-4325	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__WHAT-YOU__5198-5125	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__WHAT-YOU__5199-3625	0
021A-C0897X0875XX-AAZZP0-2nd-ABZZP0_087501_FMR_1__WHAT-YOU__5410-0625	0
021A-C0897X0878XX-ABZZP0_087801_FUH_1__BUT-YOU__2629-1525	0
021A-C0897X0878XX-ABZZP0_087801_FUH_1__GET-YOU__2805-3725	0
021A-C0897X0878XX-ABZZP0_087801_FUH_1__THAT-YOU__2796-6725	0
021A-C0897X0881XX-AAZZP0_088101_FUN_1__THAT-YOU__331-225	0
021A-C0897X0887XX-AAZZP0_088701_G3V_1__BUT-YOU__1060-3225	0
021A-C0897X0887XX-AAZZP0_088701_G3V_1__BUT-YOU__336-3925	0
021A-C0897X0887XX-AAZZP0_088701_G3V_1__THAT-YOU__1137-2025	0
021A-C0897X0887XX-AAZZP0_088701_G3V_1__THAT-YOU__748-1025	0
021A-C0897X0887XX-AAZZP0_088701_G3V_1__WANT-YOU__928-2825	0
021A-C0897X0887XX-AAZZP0_088701_G3V_1__WHAT-YOU__931-6125	0
021A-C0897X0887XX-AAZZP0_088701_G3V_1__WHAT-YOU__935-2825	0
021A-C0897X0887XX-AAZZP0_088702_G3W_1__HURT-YOU__2121-6925	0
021A-C0897X0887XX-AAZZP0_088702_G3W_1__LOT-YOU__2703-6325	0
021A-C0897X0887XX-AAZZP0_088702_G3W_1__THAT-YOU__2028-0325	0
021A-C0897X0887XX-AAZZP0_088702_G3W_1__THAT-YOU__2590-7225	0
021A-C0897X0887XX-AAZZP0_088702_G3W_1__THAT-YOU__2801-2825	0
021A-C0897X0887XX-AAZZP0_088702_G3W_1__WANT-YOU__1730-8225	0
021A-C0897X0887XX-AAZZP0_088702_G3W_1__WHAT-YOU__1828-7225	0
021A-C0897X0887XX-AAZZP0_088702_G3W_1__WHAT-YOU__2747-6525	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__ALRIGHT-YOU__1572-165	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__BUT-YOU__1503-335	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__BUT-YOU__1544-205	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__BUT-YOU__2679-46001317	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__DIFFICULT-YOU__2669-60001317	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__GET-YOU__2595-19001317	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__GET-YOU__30-845	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__IT-YOU__1133-025	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__IT-YOU__2237-31001317	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__THAT-YOU__156-255	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__THAT-YOU__1563-645	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__THAT-YOU__1565-975	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__THAT-YOU__1646-785	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__THAT-YOU__1655-505	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__THAT-YOU__2547-63001317	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__THAT-YOU__715-825	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__WHAT-YOU__2078-295	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__WHAT-YOU__2083-675	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__WHAT-YOU__2129-055	0
021A-C0897X0889XX-ABZZP0_088902_G3Y_1__WHAT-YOU__971-725	0
021A-C0897X0890XX-ABZZP0_089001_J91_1__WHAT-YOU__2494-5225	0
021A-C0897X0903XX-AAZZP0-2nd-ABZZP0_090301_H47_1__BUT-YOU__1299-57679628	0
021A-C0897X0903XX-AAZZP0-2nd-ABZZP0_090301_H47_1__JUST-YOU__2971-05421533	0
021A-C0897X0903XX-AAZZP0-2nd-ABZZP0_090301_H47_1__THAT-YOU__731-683772908	0
021A-C0897X0903XX-AAZZP0-2nd-ABZZP0_090301_H47_1__WANT-YOU__1491-98421533	0
021A-C0897X0903XX-AAZZP0-2nd-ABZZP0_090301_H47_1__WHAT-YOU__3230-33421533	0
021A-C0897X0905XX-AAZZP0-2nd-ABZZP0_090501_H49_1__MEET-YOU__4665-1125	0
021A-C0897X0905XX-AAZZP0-2nd-ABZZP0_090501_H49_1__THAT-YOU__5334-3525	0
021A-C0897X0905XX-AAZZP0-2nd-ABZZP0_090501_H49_1__WHAT-YOU__1639-0525	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__BUT-YOU__2354-9425	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__BUT-YOU__4685-2625	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__COST-YOU__2601-4325	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__GOT-YOU__5530-8225	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__OUT-YOU__3597-8725	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__OUT-YOU__600-3525	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__RIGHT-YOU__2086-7325	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__2650-7325	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__2921-8925	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__3390-4525	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__3772-3225	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__381-0625	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__4822-8025	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__4904-8925	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__5058-4725	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__5134-2225	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__5142-1925	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__5386-4225	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__5500-6225	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__742-9325	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__THAT-YOU__909-2725	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__WANT-YOU__1947-9425	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__WANT-YOU__3385-6025	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__WHAT-YOU__1069-6825	0
021A-C0897X097700XX-0100P0-2nd-0200P0_097701_GYR_1__WHAT-YOU__2348-5825	0
021A-C0897X097800XX-0100P0_097801_GYS_1__BUT-YOU__206-5125	0
021A-C0897X097800XX-0100P0_097801_GYS_1__LET-YOU__1506-1225	0
021A-C0897X097800XX-0100P0_097801_GYS_1__THAT-YOU__134-2825	0
021A-C0897X097800XX-0100P0_097801_GYS_1__THAT-YOU__1741-4925	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__MEET-YOU__4062-34240473	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__THAT-YOU__1066-93197006	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__THAT-YOU__1360-08197006	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__THAT-YOU__2419-81968525	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__THAT-YOU__2589-52968525	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__THAT-YOU__3390-155	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__THAT-YOU__4113-71730016	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__THAT-YOU__625-926572345	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__THAT-YOU__656-576572345	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__WHAT-YOU__1064-26197006	0
021A-C0897X098000XX-0100P0-2nd-0200P0_098001_GYU_1__WHAT-YOU__1573-61341856	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__ABOUT-YOU__5322-35115428	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__101-763693469	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__2145-36046933	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__2530-415	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__2678-425	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__3187-785	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__3355-935	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__3361-345	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__3362-955	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__4238-76941842	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__THAT-YOU__5047-94115428	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__WHAT-YOU__1466-76046933	0
021A-C0897X098100XX-0100P0-2nd-0200P0_098101_GYV_1__WHAT-YOU__5109-29115428	0
021A-C0897X098200XX-0100P0-2nd-0200P0_098201_GYW_1__BUT-YOU__4546-45743149	0
021A-C0897X098200XX-0100P0-2nd-0200P0_098201_GYW_1__THAT-YOU__1780-44474364	0
021A-C0897X098200XX-0100P0-2nd-0200P0_098201_GYW_1__THAT-YOU__4971-44446211	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__ALRIGHT-YOU__1200-4225	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__BUT-YOU__2138-6725	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__BUT-YOU__3916-3425	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__BUT-YOU__4189-4825	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__BUT-YOU__4727-2025	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__BUT-YOU__847-9125	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__GET-YOU__1079-1625	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__GET-YOU__4512-2425	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__IT-YOU__2134-9425	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__NOT-YOU__2750-4525	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__PUT-YOU__3042-2425	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__RIGHT-YOU__3681-6125	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__THAT-YOU__1708-8525	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__THAT-YOU__2098-6425	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__THAT-YOU__2754-6225	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__THAT-YOU__3068-9325	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__THAT-YOU__3072-9025	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__THAT-YOU__4722-0425	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__THAT-YOU__932-9125	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__WHAT-YOU__4802-3125	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__WHAT-YOU__806-9525	0
021A-C0897X098300XX-0100P0-2nd-0200P0_098301_GYX_1__WHAT-YOU__988-1325	0
021A-C0897X098400XX-0100P0_098401_GYY_1__FIRST-YOU__805-345	0
021A-C0897X098400XX-0100P0_098401_GYY_1__IT-YOU__128-795	0
